ClusterSize,diff
3,28.76712329
3,33.87096774
1,40.32258065
3,35.29411765
2,89.47368421
2,88.92811297
1,59.86206897
1,89.13043478
3,63.15789474
3,100
3,100
1,40.12066365
1,93.05006588
1,36.89010488
2,87.84461153
2,95.38461538
1,87.79317697
1,84.92398649
2,92.71907216
2,82.66917293
1,94.05634262
1,53.60153257
1,82.62195122
1,36.78387017
2,96.82539683
2,90.37037037
5,49.27536232
5,46.26865672
5,49.23076923
5,43.24324324
5,43.93939394
1,92.30769231
1,94.87179487
1,86.91525424
1,93.64698831
1,95.3125
1,71.56586967
2,67.77597403
2,96.15839243
1,77.95092838
1,76.11940299
1,74.43609023
3,33.17099567
3,54.20217455
3,31.31097561
1,44.43597561
2,98.33333333
2,90.12787724
1,94.89599384
2,79.26829268
2,90.90909091
1,97.36842105
1,50.08582872
1,87.12871287
1,93.40331378
1,95.45454545
1,42.59259259
4,50
4,50.60240964
4,46.34146341
4,45.45454545
5,79.17057903
5,83.55943152
5,84.28571429
5,77.77777778
5,91.04477612
2,34.0167669
2,47.94520548
3,59.28653625
3,90.4
3,44.97261774
2,35.29411765
2,56.60377358
1,96.55172414
2,94.04950495
2,97.22222222
2,92.52336449
2,98.96907216
1,52.95544377
1,91.85978578
1,25.3164557
1,67.69230769
2,65.35087719
2,60.27960526
2,27.69230769
2,31.74603175
2,92.94117647
2,87.1419054
1,45.02002002
1,95.78947368
2,39.47368421
2,48.30049261
3,49.41176471
3,60.16260163
3,52.40321879
1,26.31578947
1,36.22891017
1,69.57627119
1,83.05970149
1,49.52956989
1,95.3125
1,96.82539683
1,94.61538462
2,29.87012987
2,27.45098039
1,33.33333333
1,96
1,61.29032258
3,45.23809524
3,38.70967742
3,32.5
2,53.67682632
2,49.28492849
2,91.54929577
2,86.93263258
1,33.16226784
1,95.23809524
1,53.39906591
2,97.54988263
2,94.43413729
2,42.81732668
2,93.45479082
1,36.01389923
2,88.03418803
2,95.39253539
1,95
1,94.92753623
1,90.90909091
2,95.83333333
2,96.52173913
1,97.64866712
2,47.27272727
2,55.2238806
1,36.95652174
1,42.85714286
1,59.27069265
2,28.78787879
2,30.63063063
2,28.1498829
2,31.57894737
1,91.13874854
1,53.33721947
1,93.96715644
1,94.6969697
1,96.875
1,48.83116883
1,29.85074627
1,32.14285714
2,94.11764706
2,48.57142857
1,25.44955045
5,40
5,46.25874126
5,51.02040816
5,50.22321429
5,40
2,82.02247191
2,77.94117647
1,47.82608696
1,85.29411765
2,48.18544367
2,44.62962963
2,29.6875
2,25.97402597
1,52.46200608
1,29.54545455
1,62.5
1,46
2,37.71929825
2,47.14285714
1,30.43478261
1,25.80645161
1,33.33333333
2,40
2,45
1,91.4893617
2,47.94520548
2,47.90660225
1,47.96791444
2,53.125
2,26.08695652
1,48.55715871
2,51.4375
2,49.51515152
3,39.50617284
3,47.76119403
3,31.03448276
4,41.66666667
4,44.92753623
4,31.66666667
4,33.8028169
1,44.64285714
2,34.61538462
2,38.46153846
4,81.88094637
4,87.57478141
4,80.90909091
4,88.66515837
5,79.23076923
5,78.57142857
5,49.43820225
5,27.36842105
5,31.86813187
1,26.78571429
1,29.03225806
1,47.77173913
2,61.29032258
2,49.51527346
2,49.60784314
2,44.07239819
1,49.09090909
1,48
1,31.62202381
1,47.29024488
1,61.29032258
1,48.71794872
1,71.1884058
1,35.41666667
2,56.75675676
2,41.7721519
1,37.27208976
1,53.5862069
2,48.79670257
2,52.51461988
1,44.59459459
2,44.44444444
2,54.6875
6,94.11764706
6,93.56629143
6,53.06122449
6,85.71428571
6,88.88888889
6,80
2,91.17647059
2,92.47201397
2,42.85714286
2,35.76923077
2,31.48148148
2,34.7826087
1,34.14634146
2,41.66666667
2,45.81196581
1,40
1,86.20689655
1,37.22527473
1,46.22065728
1,44.68085106
2,29.6875
2,79.23015237
1,31.95876289
1,37.03703704
2,50.98039216
2,32.65306122
2,49.86721144
2,35.9375
2,70.2020202
2,25.58139535
5,94.11764706
5,51.85185185
5,71.42857143
5,25.71428571
5,27.90697674
1,45.16129032
1,61.11111111
6,26.41509434
6,33.33333333
6,35.29411765
6,84.74358974
6,30.95238095
6,68.57142857
1,91.42857143
43,72.4137931
43,61.29032258
43,96.66666667
43,79.48717949
43,86.36363636
43,90.24390244
43,93.75
43,25.71428571
43,84.61538462
43,87.80487805
43,92.68292683
43,38.0952381
43,93.61702128
43,88.0952381
43,66.66666667
43,57.5
43,29.16666667
43,86.2745098
43,90.47619048
43,35.41666667
43,90.19607843
43,90.47619048
43,31.14754098
43,93.5483871
43,97.77777778
43,36.36363636
43,93.84615385
43,92.98245614
43,26.98412698
43,92.75362319
43,92.98245614
43,94.52054795
43,88.70967742
43,41.17647059
43,69.84126984
43,92.42424242
43,92.98245614
43,93.84615385
43,48.38709677
43,37.73584906
43,88
43,70
43,88.26628352
13,74.13793103
13,85.71428571
13,81.3559322
13,86.04651163
13,83.05084746
13,90.90909091
13,82.25806452
13,88.13559322
13,89.36170213
13,84.90566038
13,93.87755102
13,44.89795918
13,84.61538462
1,42.13709677
2,63.48668281
2,74.24242424
1,40.45911047
1,72.4137931
2,52.39954076
2,39.56709957
1,50.97073312
1,35.71428571
2,26.47058824
2,28.20512821
2,41.7721519
2,48.88888889
2,45.23809524
2,56.96176651
1,78.16091954
1,26.52333621
1,43.66883117
1,40.19788311
1,31.36011276
1,60.21916412
1,31.74603175
4,79.54545455
4,81.81818182
4,58.75
4,71.18644068
1,26.38888889
1,55.38461538
1,77.70540212
3,30
3,57.14285714
3,70
2,68.03904924
2,59.15492958
1,73.17073171
2,37.20930233
2,42.03340595
3,87.82508631
3,90.28084918
3,87.57628596
1,41.25352113
2,59.7985348
2,51.5771028
1,47.4436329
1,26.2295082
1,31.19015048
1,34.61538462
1,55.17241379
1,32.56097561
2,42.30769231
2,44.06779661
18,25.6097561
18,29.6875
18,37.73584906
18,29.87012987
18,37.09677419
18,29.16666667
18,30.76923077
18,32.85714286
18,26.86567164
18,31.25
18,33.33333333
18,38
18,30.3030303
18,37.31343284
18,35.29411765
18,26.66666667
18,51.68076339
18,40.92473118
2,40.86458679
2,42.55319149
1,68.75
3,65.96049697
3,70.66666667
3,41.66666667
2,68.39017235
2,57.57352941
1,26.5625
3,34.69387755
3,87.1559633
3,91.22807018
6,28.16901408
6,32.75862069
6,31.25
6,32.5
6,35.38461538
6,33.33333333
2,41.42857143
2,31.34328358
2,27.71084337
2,31.88405797
2,32.8125
2,26.98412698
1,29.50191571
4,90.79088632
4,91.23667377
4,89.56228956
4,86.10843141
1,27.38095238
1,37.09677419
1,63.7973138
1,78.80007667
3,43.28358209
3,58.13953488
3,45.26315789
1,50
1,42.7480916
1,51.53061224
1,38
1,43.55409505
2,34.42622951
2,35.38461538
1,52
1,49.5049505
1,42.42250287
2,81.6662688
2,97.36842105
1,25.80645161
8,39.13043478
8,35.59322034
8,37.28813559
8,37.5
8,36.66666667
8,38.70967742
8,41.66666667
8,45.09803922
1,44.44444444
2,31.81818182
2,32.25806452
3,66.59451659
3,55.45454545
3,74.98493068
1,33.44277674
1,81.43939394
1,81.58951596
46,94.31818182
46,88.35164835
46,94.59459459
46,93.75
46,86.14864865
46,82.14285714
46,53.84615385
46,95.65217391
46,98.50746269
46,81.20634921
46,87.87878788
46,95.16129032
46,96.82539683
46,92.42424242
46,90.14814815
46,93.92425463
46,95.83333333
46,96.55172414
46,100
46,78.57142857
46,94.73684211
46,93.26923077
46,94.94902688
46,98.03921569
46,96.37980311
46,80.85106383
46,83.33333333
46,94.23076923
46,96.07843137
46,92.59259259
46,93.18181818
46,94.33962264
46,94.11764706
46,96.96969697
46,38.0952381
46,95.38461538
46,100
46,88.23529412
46,85.71428571
46,96.81254743
46,42.85714286
46,78
46,93.87755102
46,100
46,92.52525253
46,89.28571429
16,31.42857143
16,64.51612903
16,96.72131148
16,91.17647059
16,96.82539683
16,89.21417565
16,95.33653846
16,97.6744186
16,64.59057072
16,93.98392652
16,93.61702128
16,96.92307692
16,93.63636364
16,88.71794872
16,89.79591837
16,90
10,38.98635478
10,94.02985075
10,89.79591837
10,94.28571429
10,37.5
10,83.09859155
10,90
10,84.12698413
10,92.10186976
10,90.39219755
1,77.38095238
1,52.29528536
1,92.68292683
1,94.44444444
2,100
2,94.91525424
1,54.41176471
1,53.04487179
1,77.66990291
6,35.48387097
6,91.48550725
6,94.15726817
6,85.59344436
6,96.61016949
6,83.50515464
2,94.57532923
2,90.2173913
1,90.47619048
2,89.98211091
2,89.74358974
1,81.05128205
1,71.18437118
1,97.36842105
2,93.28358209
2,87.01476217
1,64.64285714
1,34.54545455
1,92.10526316
1,89.34837093
2,89.83050847
2,78.3392435
2,43.12223357
2,93.26625387
2,98.61111111
2,83.7626854
2,89.3961952
2,59.33506494
2,100
2,95.56097561
1,25.64102564
1,59.96548749
1,59.65485075
2,90.54945055
2,80.49535604
1,84.16666667
7,32.78688525
7,40.42553191
7,30.15873016
7,46.73913043
7,36.73469388
7,27.86885246
7,35.77981651
1,26.16099071
1,45.76271186
1,33.33333333
1,28.57142857
10,29.03225806
10,79.54545455
10,73.21428571
10,46.55172414
10,75.34246575
10,82
10,74.32432432
10,79.16666667
10,67.74193548
10,73.01587302
2,42.48816186
2,28.57142857
2,28.57142857
2,28.57142857
2,55.81395349
2,35.06493506
1,27.05882353
1,31.64556962
3,42.55319149
3,59.5959596
3,63.80952381
16,25.3968254
16,38.88888889
16,59.30316092
16,72.25806452
16,67.77777778
16,60.86956522
16,66.66666667
16,59.70149254
16,31.94444444
16,56.36363636
16,63.00393314
16,50.94339623
16,60.29411765
16,50
16,69.87951807
16,82.41758242
1,37.14285714
2,56.14035088
2,58.53658537
10,60.60606061
10,40
10,31.16883117
10,50
10,35.71428571
10,50
10,43.10344828
10,29.87012987
10,34.61538462
10,29.29292929
5,29.62962963
5,35.48387097
5,34.84848485
5,28
5,41.53846154
14,28.57142857
14,27.5862069
14,26.19047619
14,36.14457831
14,35
14,40.54054054
14,37.17948718
14,38.23529412
14,39.70588235
14,26.31578947
14,30.76923077
14,28.78787879
14,31.50684932
14,32.43243243
2,29.54545455
2,27.94117647
25,31.03448276
25,25.58139535
25,36.36363636
25,28.20512821
25,33.33333333
25,26.78571429
25,33.33333333
25,25.80645161
25,30
25,36.20689655
25,37.03703704
25,33.92857143
25,42
25,40.38461538
25,31.57894737
25,26.92307692
25,27.77777778
25,25.45454545
25,25.92592593
25,29.16666667
25,27.65957447
25,28.57142857
25,34.21052632
25,35.8490566
25,29.31034483
2,92.8
2,86.04651163
1,39.13043478
2,38.84297521
2,32.3943662
1,25.27472527
1,38.46153846
1,35.52631579
1,37.99019608
1,68.29268293
1,27.5862069
3,28.57142857
3,28.08988764
3,37.14285714
2,36.84210526
2,44.28571429
1,26.08695652
1,45.7442165
1,67.07946336
1,32.38993711
1,40.90909091
9,88.23529412
9,75.32467532
9,80.95238095
9,57.53424658
9,65.38461538
9,38.70967742
9,41.66666667
9,39.65517241
9,29.57746479
21,94.23076923
21,97.61904762
21,94.44444444
21,32.72727273
21,65.90909091
21,60.2739726
21,37.03703704
21,89.28571429
21,85.26315789
21,78.46153846
21,88.52459016
21,87.61061947
21,91.52542373
21,85.85858586
21,96.22641509
21,96.7032967
21,74.19354839
21,81.96721311
21,75
21,95.52238806
21,100
7,30.55555556
7,96.82539683
7,98.68421053
7,28.37837838
7,72
7,97.2972973
7,26.66666667
6,66.07142857
6,61.25
6,65.45454545
6,68.25396825
6,83.60655738
6,78.68852459
5,66.66666667
5,63.38028169
5,94.33962264
5,59.18367347
5,56.92307692
11,70.3125
11,92.42424242
11,92.64705882
11,39.7260274
11,80
11,74.32432432
11,31.02503912
11,30.50847458
11,89.36170213
11,89.70588235
11,38
1,33.74269006
1,34.83870968
5,74.37275986
5,78.21067821
5,64.64811784
5,51.88216039
5,54.00981997
1,31.875
1,92.70584488
3,28.07017544
3,35.29411765
3,26.78571429
1,38.647343
1,26.92307692
1,45.83333333
1,41.77589852
4,90
4,89.47368421
4,61.9047619
4,93.24324324
1,29.54545455
1,26.41122135
2,93.51073763
2,95.4375
1,37.23684211
1,44.8372093
1,61.29032258
1,27.65957447
1,39.58333333
3,55.81395349
3,67.2381835
3,66.80702773
2,95.77464789
2,95.18072289
2,83.33333333
2,76
1,38.46153846
2,96.96969697
2,95.23809524
3,79.8245614
3,88.94824093
3,95.16129032
4,90.87301587
4,94
4,98
4,89.46356806
29,88.0952381
29,90.90909091
29,90.90909091
29,95.45454545
29,83.87096774
29,89.28571429
29,88.67182847
29,74.19354839
29,96.66666667
29,88.62429016
29,97.05882353
29,97.34354628
29,96.77419355
29,93.51926164
29,90
29,96.55172414
29,90.32258065
29,96.92307692
29,79.41176471
29,79.26368159
29,84.21052632
29,100
29,97.16905901
29,90.47619048
29,89.04109589
29,82.5
29,86.95652174
29,75
29,78.98989899
2,63.32565284
2,68.02093719
2,77.10843373
2,81.48148148
2,85.88235294
2,81.05159812
1,37.67323834
1,39.21568627
1,76.74418605
1,44.44444444
1,82.40131579
1,61.00713012
1,27.86885246
3,83.78378378
3,87.67123288
3,89.25382653
1,28.55520218
1,32.85714286
1,28.39506173
5,26.31578947
5,35.48387097
5,57.47126437
5,75.30864198
5,67.76733904
1,25.28735632
1,57.64705882
1,40.42553191
1,26.47058824
1,30.74626866
3,92.46947083
3,71.08898822
3,86.09871535
4,29.48717949
4,36.84210526
4,49.43820225
4,50
1,29.03225806
1,73.80952381
1,32.57196496
1,32.17391304
2,36.9047619
2,30
7,80.95238095
7,73.27802431
7,92.91585127
7,81.03448276
7,74.64788732
7,30.10668748
7,89.47368421
2,90
2,89.02439024
4,89.28571429
4,88.20088745
4,86.32098765
4,96.42857143
1,88
3,92.53094324
3,77.15150157
3,81.42857143
1,82.10784314
1,88.21973234
3,29.8245614
3,76.82926829
3,42.5
1,36.25
1,37.66233766
1,36.36363636
1,34.84848485
1,53.62318841
1,38.29787234
1,58.21428571
1,32.14285714
2,92.00626959
2,80.0982801
2,55.95238095
2,47.25
1,84.48275862
1,61.40350877
1,30.74229692
5,76.41759406
5,78.78420124
5,54.72547255
5,66.30881255
5,67.25209992
1,84.04761905
2,56.29370629
2,51.47783251
1,48.57142857
2,77.94117647
2,78.57142857
1,30.37974684
3,36.25
3,36.66666667
3,35
2,28.57142857
2,33.33333333
2,65.97979798
2,72.97297297
1,45.83333333
1,85.56701031
1,31.63265306
1,40.81632653
1,78.85714286
1,45.83333333
6,75.21492592
6,83.09212574
6,81.8725426
6,82.55813953
6,76.63240053
6,81.55222437
6,78.04054054
6,70.12987013
6,72.13498162
6,67.15063521
6,79.19978076
6,77.93814433
1,26.47058824
2,38.50617284
2,41.25
2,78.49462366
2,75
1,30.1369863
2,41.89189189
2,39.43661972
1,40.6779661
1,44.44444444
1,95.16129032
2,97.14285714
2,97.56097561
1,78.66666667
23,34.32835821
23,44.44444444
23,73.91304348
23,77.77777778
23,28.125
23,44.44444444
23,74.28571429
23,78.08219178
23,77.77777778
23,64.51612903
23,89.0625
23,78.26086957
23,69.11764706
23,30.76923077
23,50.90909091
23,29.6875
23,30.6122449
23,32.72727273
23,87.23404255
23,54.16666667
23,56.60377358
23,80.26196929
23,67.10526316
1,47.91666667
5,44.11764706
5,28.57142857
5,38.02816901
5,28.94736842
5,36.61971831
2,25.6097561
2,26.82926829
1,78.20512821
3,82.95454545
3,42.85714286
3,59.77011494
1,54.41176471
7,69.81132075
7,73.41772152
7,77.27272727
1,35.13043478
7,41.81818182
7,31.34328358
7,62.44588745
7,57.30192218
2,76.78571429
2,60.89514066
3,46.26865672
3,52.72727273
3,32.72727273
1,44.82758621
1,36.66666667
1,29.54545455
2,47.94520548
2,56.96202532
2,47.04878396
2,57.33333333
1,44.44444444
1,91.29403794
1,28.20512821
1,54.7754329
2,64.70588235
2,60.35892323
2,88.03921569
2,88.48583878
1,86.04651163
5,62.35294118
5,89.34300154
5,95.52238806
5,88.18181818
5,92.76190476
2,96
2,94.88328665
5,88.98394912
5,91.95402299
5,89.43985308
5,94.35564436
5,95.02688172
1,69.44444444
1,62.85974499
1,26.31578947
1,32.14285714
1,52.72727273
1,53.0771586
1,63.2248062
1,50.3465982
1,59.24099485
1,61.68091168
1,59.75886525
1,61.42857143
1,58.07017544
1,59.32017544
1,26.17924528
1,64.97641509
1,50
1,45.33333333
1,26.4938713
1,32.53759847
1,47.19626168
1,55.55555556
1,48.10126582
1,31.91489362
3,55.17241379
3,45.45454545
3,50.61728395
1,30.23255814
1,48.58348403
12,42.30769231
12,41.02564103
12,33.96226415
12,41.02564103
12,37.28813559
12,40
12,40
12,29.48717949
12,40.6779661
12,34.56790123
12,37.5
12,28.57142857
2,53.78446115
2,32.65306122
1,36.94714132
1,29.87012987
1,44.21052632
1,28.37837838
1,27.27272727
2,57.77777778
2,50
1,76
1,33.69648318
1,40.32258065
1,52.46153846
1,80.17335967
1,43.98190045
1,62.96296296
1,65.2173913
1,31.85117967
1,83.51648352
6,96.66666667
6,97.61904762
6,97.6744186
6,100
6,82.97598628
6,83.92857143
2,64.03508772
2,40.50632911
1,30.6109944
1,28.98550725
1,68.29268293
1,30.55811383
1,69.23076923
1,27.45098039
2,43.58974359
2,68.47140683
1,80.82191781
1,42.85714286
2,30.35714286
2,82.14285714
2,76.19047619
2,44.44444444
1,93.93939394
2,75.72156197
2,75.67567568
1,79.59183673
1,27.74144869
1,54.54872348
2,49.18032787
2,42.85714286
1,43.33694475
1,79.28308824
1,28.57142857
6,75.6564141
6,33.56374808
6,39.08045977
6,77.9876161
6,82.21813315
6,32.19393094
29,63.23529412
29,64.38356164
29,30.98591549
29,66.17647059
29,60.6557377
29,89.65517241
29,96.15384615
29,92.59259259
29,90.74074074
29,28.57142857
29,48.33333333
29,48.21428571
29,50
29,47.36842105
29,75.43859649
29,58.03621958
29,49.09090909
29,25.45454545
29,27.86885246
29,94.33962264
29,91.07142857
29,93.33333333
29,93.44262295
29,31.03448276
29,37.93103448
29,85.07462687
29,86.20689655
29,86.95652174
29,30.43478261
12,81.21557455
12,76.83046683
12,86.8852459
12,74.83912484
12,67.34693878
12,75.51643192
12,31.57894737
12,37.70491803
12,65
12,28.08080808
12,66.01475382
12,25.75757576
1,47.82608696
1,61.63003663
1,30.23255814
2,32.69230769
2,26.86567164
1,28.26086957
1,54.59401709
1,28.57142857
1,52.44755245
2,31.39534884
2,33.33333333
2,41.83673469
2,35.29105488
1,32.09876543
2,40.35087719
2,42.85714286
1,34.84848485
1,58.33333333
1,51.72413793
3,44.18032787
3,47.49103943
3,67.34693878
8,90.9790003
8,81.71428571
8,74.19354839
8,85.71428571
8,42.30769231
8,93.03874092
8,57.89473684
8,95.88870432
5,34.61538462
5,31.57894737
5,100
5,94.11764706
5,31.81818182
20,42.10526316
20,65.625
20,58.62068966
20,92.79623266
20,88.37209302
20,100
20,43.23076923
20,42.85714286
20,86.8581493
20,93.35813697
20,33.33333333
20,47.54098361
20,33.33333333
20,52.94751273
20,37.77777778
20,40.47619048
20,31.52173913
20,27.08333333
20,29.29292929
20,35.13513514
2,38.97866839
2,49.53316953
1,46.07843137
2,68.46774194
2,44.05008994
5,25.92592593
5,28.57142857
5,27.02702703
5,37.33333333
5,40.51805338
2,33.82352941
2,35.06493506
2,46.05263158
2,47.60416667
4,31.57894737
4,27.86885246
4,26.92307692
4,27.27272727
3,29.76190476
3,28.20512821
3,36.50793651
2,88.54008439
2,92.30769231
3,94.58968773
3,67.46031746
3,92.98540965
1,76.87034277
1,67.95918367
5,40
5,26
5,42.85714286
5,36.36363636
5,48.57142857
8,38.75
8,47.94520548
8,43.66197183
8,30
8,29.50819672
8,52.72727273
8,46.66666667
8,43.18181818
4,62.53963221
4,26.5060241
4,69.44444444
4,58.7804878
1,58.33333333
1,36.47416413
1,32.5
2,35.71428571
2,67.65873016
1,38.85714286
1,63.63636364
9,46.77419355
9,26.78571429
9,36.53846154
9,34.69387755
9,30.18867925
9,40
9,33.33333333
9,38.80597015
9,42.10526316
1,33.33333333
1,35.48387097
1,40.54054054
1,73.21556457
1,37.87748059
1,62.82051282
3,47.96520659
3,52.198302
3,53.32951945
1,29.57746479
1,28.67132867
1,33.33333333
1,38.07692308
3,53.33333333
3,42.5
3,47.69230769
1,56.95768204
3,95.23809524
3,95.58823529
3,98.14814815
9,95.86489899
9,95.23809524
9,58.57142857
9,93.75
9,88.56872294
9,91.54929577
9,93.84975234
9,60.40816327
9,68.73009278
1,39.12946924
1,42.72727273
6,60.9375
6,81.96721311
6,85.24590164
6,70.87378641
6,68.33333333
6,68.6631016
3,34.46455505
3,31.57894737
3,36.80814098
1,28.75746066
1,67.70555316
4,93.89312977
4,91.74327545
4,92.96875
4,27.06766917
1,61.84210526
1,48.17997978
1,60
1,60
1,48.31309042
1,26.87359608
1,69.16833167
1,50.72463768
1,56.52173913
1,53.48837209
1,59.03045903
1,41.17647059
1,60.56338028
1,58.17770232
1,59.67741935
1,63.33333333
2,28.37837838
2,73.13432836
1,59.3220339
1,65.95744681
2,37.20930233
2,55.26315789
1,68.29268293
1,63.41463415
1,29.41176471
1,29.03225806
1,26.82926829
1,32.35294118
1,50
1,56.59392789
40,56.52173913
40,88
40,78.94736842
40,78.94736842
40,81.81818182
40,83.92857143
40,61.9047619
40,84.12698413
40,45.16129032
40,79.16666667
40,81.25
40,88.31168831
40,50
40,77.46478873
40,64.86486486
40,71.05263158
40,63.46153846
40,59.09090909
40,76.92307692
40,83.05084746
40,37.77777778
40,68.75
40,79.24528302
40,83.33333333
40,72.09302326
40,63.04347826
40,76.47058824
40,81.25
40,45.94594595
40,85.48387097
40,90.24390244
40,90.47619048
40,88.63636364
40,65.90909091
40,91.04477612
40,83.33333333
40,93.93939394
40,86.04651163
40,93.84615385
40,84
45,85.71428571
45,73.17073171
45,71.15384615
45,38.46153846
45,28.57142857
45,73.17073171
45,32.5
45,76.92307692
45,67.64705882
45,59.375
45,76.47058824
45,72.72727273
45,34.375
45,79.16666667
45,48.14814815
45,73.07692308
45,77.14285714
45,73.68421053
45,68.85245902
45,80.55555556
45,71.21212121
45,81.81818182
45,55.88235294
45,77.41935484
45,34.92063492
45,35.29411765
45,69.84126984
45,33.33333333
45,82.25806452
45,85
45,76.92307692
45,85
45,70.37037037
45,81.48148148
45,73.52941176
45,61.53846154
45,78.26086957
45,71.79487179
45,25.71428571
45,64.1025641
45,50
45,62.5
45,72.5
45,66.66666667
45,44.82758621
7,58.33333333
7,72.97297297
7,68
7,74.35897436
7,63.26530612
7,54.90196078
7,70
5,59.45945946
5,73.80952381
5,35.71428571
5,43.90243902
5,35.8974359
1,56.90326445
1,64.03508772
1,51.2195122
1,34.64864865
1,28.83705206
1,43.75
1,28
1,66.66666667
1,44.11764706
1,34.48275862
1,25.42372881
2,86.15384615
2,84.95452113
1,48.38709677
1,31.82608696
1,27.27272727
1,34.74201474
1,52.5
1,44.44444444
1,48.57142857
1,60
2,91.96894489
2,97.95918367
2,80.39215686
2,89.21957672
1,40.94202899
1,64.28571429
1,31.42857143
1,42.22222222
2,60.88664422
2,70.45454545
1,45.13888889
1,47.05882353
1,43.60921949
1,45.17857143
1,66.66666667
1,45.16129032
1,59.09090909
1,82.85714286
1,72.72727273
1,49.03846154
1,44.50604839
2,30.95238095
2,50
1,43.5483871
1,92.85714286
1,74.97093023
1,36.75250982
1,43.47826087
1,58.50611377
1,39.52120383
1,44.73684211
1,28.30188679
1,40.85998271
1,34.94949495
1,31.27848101
2,31.64556962
2,31.94444444
2,80.73394495
2,81.70731707
16,87.65432099
16,36.14457831
16,31.76470588
16,32.58426966
16,37.64705882
16,51.28205128
16,96.15384615
16,78.65168539
16,55.26315789
16,55.05617978
16,54.25531915
16,66.66666667
16,85.41666667
16,91.95402299
16,63.73626374
16,46.31578947
1,51.36575616
1,64.36293436
1,98.5915493
1,69.64285714
1,69.3877551
1,31.48148148
2,33.8028169
2,33.8028169
2,40.02413516
2,28.65607326
1,45.77294686
1,68.6132466
1,100
4,87.69953052
4,86.4309515
4,85.3780747
4,87.12715856
2,81.898527
2,81.19918699
1,89.74358974
3,44.44444444
3,41.50943396
3,36.11111111
2,41.86046512
2,25.42372881
5,89.7194502
5,85.44973545
5,70.78651685
5,95
5,80
6,94.15384615
6,88.05555556
6,96.2962963
6,92.94947121
6,97.70114943
6,85.55211558
1,25.75757576
1,57.69230769
1,51.57858614
1,41.93548387
1,50
1,57.8099839
2,38.59649123
2,32.43243243
1,35.49679487
1,62.53804017
1,52.60552371
1,26.25
1,31.27581121
1,78.83333333
1,88.13483146
1,40.36979969
3,35.44303797
3,36.36363636
3,38.27160494
2,87.04453441
2,87.67123288
2,29.98244074
2,28.3974115
6,89.31977912
6,85.38882525
6,92.45283019
6,89.13335778
6,85.55375348
1,50
6,80
1,83.33333333
2,31.14754098
2,43.75
2,84.31372549
2,90.16393443
1,35.5015674
2,94.33962264
2,96.38554217
2,88.23529412
2,94.20289855
1,72.84053156
19,70.88607595
19,59.13978495
19,81.48148148
19,72.04301075
19,87.17948718
19,90.10989011
19,81.25
19,73.03370787
19,54.98850575
19,89.18621701
19,96.59090909
19,89.73262032
19,94.84536082
19,96.11650485
19,94.18604651
19,97.19626168
19,70.94017094
19,95.91836735
19,97.45762712
1,32.05128205
2,32.72727273
2,34.84848485
1,39.50617284
1,31.25
1,61.33333333
1,55.55555556
1,56.77430677
1,93.93939394
1,90.69767442
3,72.26809131
3,93.5472973
3,92.68292683
1,62.95833333
2,51.28205128
2,53.21100917
1,65.45454545
11,62.06896552
11,54.63917526
11,58.33333333
11,25.92592593
11,82.65306122
11,80.32786885
11,71.42857143
11,54.23728814
11,50.92592593
11,57.69230769
11,45.13274336
9,60.37735849
9,58.49056604
9,56.89655172
9,28.57142857
9,70
9,79.04761905
9,31.66666667
9,52.47524752
9,86.66666667
2,32.20338983
2,25.43859649
2,72.4137931
2,84.375
1,28.98550725
1,80.31953522
1,58.76229034
1,59.52380952
1,33.36306869
1,59.26916221
2,74.81660321
2,77.82608696
1,58.63766275
1,61.87584345
2,63.1302521
2,56.01421542
1,65.85365854
1,56.16438356
10,46.43016085
10,47.88211564
10,62
10,56.66666667
10,56.47738314
10,34.58646617
10,58.68228967
10,71.6399287
10,66.48351648
10,49.14234511
4,63.1147541
4,64.21052632
4,54.99696418
4,53.26086957
2,65.04065041
2,70.23809524
1,33.92621871
1,62.74509804
1,40.625
1,54.23634337
1,52.94117647
10,78.28398666
10,72.15909091
10,85.13368984
10,83.14143568
10,90.16412127
10,89.65282505
10,82.1609538
10,84.86215539
10,87.71962617
10,76.87410473
1,25.0990099
1,58.40350877
1,59.80449658
1,25.98684211
1,39.85569986
1,90.08295626
1,50.02598753
1,30.55555556
1,66.82539683
1,60.28368794
1,53.73134328
1,50.2173913
2,95.65217391
2,93.08671922
1,26.78571429
1,41.14039073
1,97.82608696
1,58.10738969
1,50
2,53.125
2,64.06825025
1,28.57142857
1,69.56521739
1,51.2195122
1,51.72131148
1,70.47146402
1,64.86486486
1,56.50746269
2,49.31506849
2,59.18367347
2,43.85964912
2,50
1,46.66666667
1,58.73015873
1,57.77777778
1,34.92063492
1,63.33333333
1,62.62901655
2,63.07692308
2,86.61106234
1,73.85620915
1,36.95652174
1,38.57142857
1,37.53968254
1,50.78431373
6,69.6969697
6,62.16216216
6,68.35443038
6,36.24237805
6,54.54545455
6,52.5
16,30.98591549
16,91.30434783
16,96.15384615
16,90.32258065
16,92.85714286
16,42.37288136
16,96.66666667
16,89.65517241
16,31.34328358
16,86.8852459
16,45.45454545
16,83.87096774
16,75
16,85.48387097
16,79.10447761
16,44.61538462
3,30.33707865
3,67.94871795
3,50.58823529
1,70.98714794
1,28.26086957
1,48.52941176
2,57.8125
2,52.26579521
1,47.36842105
